d3mIndex,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
154,34.0,5.0,1.0,1.0,91.0,427.74,0.05,22.0,19.44,9410.28,0.14,522.78,14.0,3.0,13.0,2.0,13.0,13.0,47.0,44.0,9.0,true
155,62.0,6.0,4.0,5.0,169.0,953.81,0.05,18.29,52.16,17443.19,0.32,969.07,47.0,4.0,9.0,0.0,17.0,33.0,98.0,71.0,11.0,true
156,132.0,31.0,23.0,12.0,1229.0,7582.84,0.01,91.2,83.15,691554.81,2.53,38419.71,79.0,43.0,8.0,0.0,27.0,45.0,925.0,304.0,61.0,true
157,18.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,true
158,68.0,4.0,3.0,4.0,137.0,792.05,0.1,9.9,79.97,7845.03,0.26,435.83,38.0,15.0,13.0,0.0,13.0,42.0,73.0,64.0,7.0,true
159,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,true
160,22.0,1.0,1.0,1.0,27.0,110.36,0.24,4.2,26.28,463.52,0.04,25.75,3.0,5.0,6.0,4.0,7.0,10.0,15.0,12.0,1.0,true
161,10.0,2.0,1.0,1.0,20.0,78.14,0.22,4.5,17.36,351.62,0.03,19.53,7.0,0.0,1.0,0.0,9.0,6.0,14.0,6.0,3.0,true
162,76.0,8.0,6.0,7.0,149.0,787.52,0.05,20.0,39.38,15750.5,0.26,875.03,55.0,7.0,8.0,4.0,15.0,24.0,85.0,64.0,14.0,true
163,20.0,2.0,1.0,2.0,84.0,434.27,0.11,9.25,46.95,4017.03,0.14,223.17,14.0,0.0,4.0,0.0,12.0,24.0,47.0,37.0,3.0,true
164,20.0,2.0,1.0,2.0,84.0,430.86,0.1,9.65,44.64,4158.72,0.14,231.04,14.0,0.0,4.0,0.0,12.0,23.0,47.0,37.0,3.0,true
165,31.0,6.0,1.0,2.0,76.0,357.23,0.05,20.45,17.46,7307.05,0.12,405.95,13.0,4.0,7.0,5.0,15.0,11.0,46.0,30.0,11.0,true
166,89.0,21.0,4.0,5.0,179.0,965.22,0.03,34.5,27.98,33300.26,0.32,1850.01,68.0,0.0,19.0,0.0,23.0,19.0,122.0,57.0,34.0,true
167,81.0,9.0,5.0,4.0,198.0,1154.91,0.03,30.86,37.43,35639.87,0.38,1979.99,48.0,14.0,16.0,1.0,25.0,32.0,119.0,79.0,17.0,true
168,30.0,2.0,1.0,2.0,86.0,433.82,0.08,13.33,32.54,5784.24,0.14,321.35,24.0,1.0,2.0,1.0,15.0,18.0,54.0,32.0,3.0,true
169,47.0,11.0,4.0,6.0,143.0,775.96,0.03,31.05,24.99,24093.43,0.26,1338.52,37.0,0.0,8.0,0.0,23.0,20.0,89.0,54.0,20.0,true
170,191.0,27.0,18.0,23.0,581.0,3549.05,0.02,60.15,59.0,213471.74,1.18,11859.54,148.0,32.0,8.0,0.0,22.0,47.0,324.0,257.0,53.0,true
171,36.0,7.0,1.0,4.0,72.0,363.2,0.06,15.6,23.28,5665.86,0.12,314.77,20.0,6.0,6.0,0.0,18.0,15.0,46.0,26.0,13.0,true
172,43.0,12.0,6.0,5.0,70.0,346.79,0.07,14.57,23.8,5053.28,0.12,280.74,33.0,0.0,8.0,0.0,17.0,14.0,46.0,24.0,20.0,true
173,219.0,31.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,true
174,8.0,1.0,1.0,1.0,17.0,62.91,0.21,4.8,13.11,301.96,0.02,16.78,4.0,0.0,1.0,0.0,8.0,5.0,11.0,6.0,1.0,true
175,14.0,3.0,1.0,2.0,56.0,274.79,0.11,8.79,31.25,2416.5,0.09,134.25,8.0,0.0,4.0,0.0,13.0,17.0,33.0,23.0,5.0,true
176,24.0,2.0,1.0,2.0,77.0,353.04,0.05,18.33,19.26,6472.44,0.12,359.58,17.0,0.0,5.0,0.0,15.0,9.0,55.0,22.0,3.0,true
177,24.0,2.0,1.0,2.0,89.0,418.34,0.04,22.4,18.68,9370.8,0.14,520.6,17.0,0.0,5.0,0.0,16.0,10.0,61.0,28.0,3.0,true
178,26.0,2.0,1.0,2.0,89.0,413.3,0.06,17.82,23.2,7364.31,0.14,409.13,19.0,0.0,5.0,0.0,14.0,11.0,61.0,28.0,3.0,true
179,70.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,true
180,24.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,true
181,25.0,4.0,3.0,3.0,111.0,582.52,0.05,19.5,29.87,11359.14,0.19,631.06,19.0,0.0,4.0,0.0,19.0,19.0,72.0,39.0,7.0,true
182,36.0,2.0,1.0,2.0,86.0,448.01,0.08,13.33,33.6,5973.51,0.15,331.86,24.0,1.0,9.0,0.0,16.0,21.0,51.0,35.0,3.0,true
183,29.0,4.0,1.0,3.0,100.0,535.76,0.08,12.4,43.19,6645.43,0.18,369.19,19.0,5.0,3.0,0.0,15.0,26.0,57.0,43.0,7.0,true
184,28.0,7.0,1.0,4.0,62.0,307.16,0.11,9.39,32.72,2883.89,0.1,160.22,18.0,5.0,3.0,0.0,13.0,18.0,36.0,26.0,13.0,true
185,6.0,1.0,1.0,1.0,13.0,43.19,0.5,2.0,21.59,86.37,0.01,4.8,3.0,0.0,1.0,0.0,4.0,6.0,7.0,6.0,1.0,true
186,40.0,5.0,1.0,5.0,132.0,711.79,0.05,20.0,35.59,14235.72,0.24,790.87,29.0,4.0,5.0,0.0,20.0,22.0,88.0,44.0,9.0,true
187,45.0,8.0,4.0,6.0,129.0,620.15,0.04,27.33,22.69,16950.73,0.21,941.71,39.0,0.0,4.0,0.0,16.0,12.0,88.0,41.0,15.0,true
188,45.0,7.0,1.0,6.0,121.0,581.69,0.04,24.67,23.58,14348.35,0.19,797.13,38.0,0.0,5.0,0.0,16.0,12.0,84.0,37.0,13.0,true
189,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,true
190,160.0,18.0,8.0,6.0,216.0,1149.54,0.02,51.33,22.39,59009.54,0.38,3278.31,64.0,18.0,73.0,3.0,22.0,18.0,132.0,84.0,35.0,true
191,27.0,4.0,3.0,2.0,82.0,406.24,0.06,17.6,23.08,7149.9,0.14,397.22,18.0,0.0,7.0,0.0,16.0,15.0,49.0,33.0,7.0,true
192,121.0,22.0,1.0,13.0,345.0,2062.15,0.04,23.91,86.26,49298.55,0.69,2738.81,102.0,5.0,5.0,7.0,15.0,48.0,192.0,153.0,43.0,true
193,12.0,2.0,1.0,1.0,17.0,62.91,0.18,5.6,11.23,352.28,0.02,19.57,7.0,0.0,3.0,0.0,8.0,5.0,10.0,7.0,3.0,true
194,26.0,2.0,1.0,2.0,22.0,81.41,0.26,3.86,21.11,314.01,0.03,17.44,6.0,1.0,11.0,0.0,6.0,7.0,13.0,9.0,3.0,true
195,25.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,true
196,34.0,9.0,9.0,7.0,110.0,539.76,0.06,17.0,31.75,9175.89,0.18,509.77,20.0,5.0,4.0,0.0,15.0,15.0,76.0,34.0,17.0,true
197,33.0,9.0,9.0,7.0,103.0,540.54,0.05,22.22,24.32,12011.92,0.18,667.33,25.0,1.0,3.0,0.0,20.0,18.0,63.0,40.0,17.0,true
198,145.0,10.0,4.0,6.0,382.0,2349.2,0.02,41.31,56.87,97048.2,0.78,5391.57,89.0,37.0,17.0,0.0,26.0,45.0,239.0,143.0,19.0,true
199,5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,true
200,28.0,7.0,5.0,4.0,54.0,262.33,0.07,13.46,19.49,3530.54,0.09,196.14,16.0,4.0,2.0,0.0,17.0,12.0,35.0,19.0,13.0,true
201,46.0,8.0,3.0,5.0,108.0,578.62,0.05,19.95,29.0,11543.38,0.19,641.3,29.0,5.0,5.0,5.0,21.0,20.0,70.0,38.0,15.0,true
202,41.0,10.0,10.0,4.0,120.0,638.63,0.03,28.72,22.23,18342.91,0.21,1019.05,32.0,0.0,5.0,0.0,22.0,18.0,73.0,47.0,19.0,true
203,85.0,18.0,14.0,17.0,238.0,1400.07,0.03,28.75,48.7,40251.99,0.47,2236.22,71.0,2.0,9.0,0.0,23.0,36.0,148.0,90.0,35.0,true
204,60.0,16.0,7.0,6.0,189.0,1005.84,0.02,48.03,20.94,48310.12,0.34,2683.9,43.0,1.0,11.0,3.0,23.0,17.0,122.0,71.0,31.0,true
205,31.0,7.0,5.0,5.0,113.0,616.92,0.04,22.5,27.42,13880.6,0.21,771.14,28.0,0.0,1.0,0.0,22.0,22.0,68.0,45.0,13.0,true
206,39.0,8.0,6.0,6.0,129.0,712.54,0.04,26.0,27.41,18526.03,0.24,1029.22,34.0,0.0,3.0,0.0,23.0,23.0,77.0,52.0,15.0,true
207,27.0,6.0,4.0,4.0,94.0,496.83,0.05,18.95,26.22,9413.58,0.17,522.98,23.0,0.0,2.0,0.0,20.0,19.0,58.0,36.0,11.0,true
208,62.0,16.0,13.0,7.0,226.0,1233.83,0.03,39.72,31.07,49004.57,0.41,2722.48,48.0,0.0,6.0,5.0,21.0,23.0,139.0,87.0,31.0,true
209,138.0,35.0,21.0,17.0,498.0,3191.88,0.02,51.27,62.26,163640.68,1.06,9091.15,115.0,0.0,21.0,0.0,26.0,46.0,210.0,147.0,51.0,true
210,30.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,true
211,34.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,true
212,13.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,true
213,26.0,34.0,34.0,1.0,333.0,1462.64,0.01,104.0,14.06,152114.74,0.49,8450.82,20.0,2.0,2.0,0.0,14.0,7.0,229.0,104.0,67.0,true
214,43.0,11.0,1.0,10.0,235.0,1290.59,0.07,14.56,88.65,18789.41,0.43,1043.85,30.0,0.0,10.0,0.0,11.0,34.0,145.0,90.0,21.0,true
215,67.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,true
216,14.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,true
217,17.0,5.0,4.0,2.0,47.0,225.95,0.11,9.0,25.11,2033.51,0.08,112.97,14.0,0.0,1.0,0.0,14.0,14.0,29.0,18.0,9.0,true
218,31.0,4.0,3.0,2.0,41.0,187.98,0.11,9.0,20.89,1691.85,0.06,93.99,14.0,8.0,7.0,0.0,12.0,12.0,23.0,18.0,7.0,true
219,42.0,7.0,4.0,4.0,84.0,434.27,0.06,17.5,24.82,7599.79,0.14,422.21,28.0,1.0,6.0,5.0,18.0,18.0,49.0,35.0,13.0,true
220,19.0,2.0,1.0,2.0,39.0,171.3,0.1,10.0,17.13,1713.0,0.06,95.17,14.0,0.0,3.0,0.0,12.0,9.0,24.0,15.0,3.0,true
221,20.0,3.0,1.0,2.0,68.0,333.67,0.13,7.82,42.69,2607.88,0.11,144.88,13.0,0.0,5.0,0.0,11.0,19.0,41.0,27.0,5.0,true
222,13.0,5.0,5.0,3.0,51.0,233.83,0.06,15.83,14.77,3702.36,0.08,205.69,10.0,0.0,1.0,0.0,15.0,9.0,32.0,19.0,9.0,true
223,14.0,3.0,1.0,2.0,22.0,83.76,0.16,6.3,13.3,527.7,0.03,29.32,10.0,1.0,1.0,0.0,9.0,5.0,15.0,7.0,5.0,true
224,20.0,4.0,1.0,4.0,51.0,224.01,0.07,15.33,14.61,3434.79,0.07,190.82,16.0,0.0,2.0,0.0,12.0,9.0,28.0,23.0,7.0,true
225,130.0,25.0,11.0,9.0,456.0,2813.49,0.02,49.5,56.84,139267.55,0.94,7737.09,105.0,3.0,20.0,0.0,24.0,48.0,258.0,198.0,49.0,true
226,37.0,6.0,6.0,4.0,65.0,315.77,0.07,13.93,22.67,4398.21,0.11,244.34,29.0,0.0,3.0,2.0,15.0,14.0,39.0,26.0,11.0,true
227,24.0,8.0,7.0,5.0,72.0,360.0,0.08,13.24,27.2,4764.71,0.12,264.71,16.0,6.0,2.0,0.0,15.0,17.0,42.0,30.0,15.0,true
228,89.0,9.0,6.0,4.0,216.0,1275.89,0.03,33.21,38.41,42377.72,0.43,2354.32,64.0,12.0,13.0,0.0,25.0,35.0,123.0,93.0,17.0,true
229,28.0,9.0,8.0,3.0,125.0,669.69,0.03,30.35,22.06,20327.18,0.22,1129.29,23.0,0.0,3.0,0.0,24.0,17.0,82.0,43.0,17.0,true
230,91.0,11.0,11.0,9.0,245.0,1453.03,0.05,21.71,66.92,31551.52,0.48,1752.86,61.0,13.0,15.0,0.0,19.0,42.0,149.0,96.0,21.0,true
231,42.0,6.0,5.0,5.0,117.0,653.44,0.12,8.67,75.4,5663.15,0.22,314.62,39.0,0.0,1.0,0.0,12.0,36.0,65.0,52.0,11.0,true
232,74.0,8.0,3.0,6.0,299.0,1678.8,0.02,58.83,28.54,98758.54,0.56,5486.59,65.0,0.0,5.0,1.0,23.0,26.0,166.0,133.0,11.0,true
233,33.0,4.0,4.0,3.0,67.0,335.0,0.07,14.0,23.93,4690.0,0.11,260.56,23.0,3.0,5.0,0.0,16.0,16.0,39.0,28.0,7.0,true
234,96.0,11.0,4.0,9.0,232.0,1335.13,0.04,22.75,58.69,30374.3,0.45,1687.46,75.0,4.0,13.0,2.0,18.0,36.0,141.0,91.0,21.0,true
235,6.0,1.0,1.0,1.0,10.0,25.85,0.67,1.5,17.23,38.77,0.01,2.15,4.0,0.0,0.0,0.0,3.0,3.0,7.0,3.0,1.0,true
236,9.0,3.0,3.0,2.0,23.0,95.91,0.14,7.07,13.56,678.21,0.03,37.68,6.0,0.0,1.0,0.0,11.0,7.0,14.0,9.0,5.0,true
237,21.0,7.0,7.0,3.0,86.0,404.24,0.07,13.93,29.01,5632.38,0.13,312.91,18.0,0.0,1.0,0.0,11.0,15.0,48.0,38.0,13.0,true
238,113.0,19.0,1.0,10.0,431.0,2419.94,0.03,39.52,61.24,95624.29,0.81,5312.46,99.0,0.0,12.0,0.0,16.0,33.0,268.0,163.0,37.0,true
239,5.0,1.0,1.0,1.0,11.0,34.87,0.4,2.5,13.95,87.17,0.01,4.84,3.0,0.0,0.0,0.0,5.0,4.0,7.0,4.0,1.0,true
240,7.0,2.0,1.0,2.0,14.0,48.43,0.23,4.38,11.07,211.89,0.02,11.77,5.0,0.0,0.0,0.0,7.0,4.0,9.0,5.0,3.0,true
241,43.0,4.0,1.0,3.0,137.0,708.28,0.06,17.86,39.66,12647.85,0.24,702.66,30.0,0.0,11.0,0.0,15.0,21.0,87.0,50.0,7.0,true
242,63.0,12.0,1.0,8.0,160.0,920.78,0.05,19.73,46.68,18164.52,0.31,1009.14,50.0,5.0,5.0,1.0,21.0,33.0,98.0,62.0,19.0,true
243,8.0,1.0,1.0,1.0,18.0,66.61,0.36,2.81,23.68,187.33,0.02,10.41,5.0,0.0,1.0,0.0,5.0,8.0,9.0,9.0,1.0,true
244,8.0,1.0,1.0,1.0,14.0,46.51,0.5,2.0,23.25,93.01,0.02,5.17,4.0,0.0,2.0,0.0,4.0,6.0,8.0,6.0,1.0,true
245,8.0,1.0,1.0,1.0,14.0,46.51,0.5,2.0,23.25,93.01,0.02,5.17,4.0,0.0,2.0,0.0,4.0,6.0,8.0,6.0,1.0,true
246,573.0,38.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,true
247,104.0,13.0,5.0,10.0,309.0,1725.75,0.02,58.15,29.68,100356.31,0.58,5575.35,77.0,7.0,9.0,6.0,25.0,23.0,202.0,107.0,25.0,true
248,77.0,8.0,5.0,5.0,264.0,1432.53,0.02,56.21,25.49,80523.48,0.48,4473.53,60.0,3.0,7.0,2.0,24.0,19.0,175.0,89.0,15.0,true
249,39.0,4.0,1.0,4.0,112.0,579.03,0.07,13.57,42.69,7854.69,0.19,436.37,28.0,0.0,8.0,0.0,13.0,23.0,64.0,48.0,7.0,true
250,30.0,4.0,3.0,2.0,108.0,589.62,0.04,26.0,22.68,15330.08,0.2,851.67,19.0,1.0,4.0,3.0,26.0,18.0,72.0,36.0,7.0,true
251,79.0,7.0,1.0,6.0,146.0,771.67,0.07,15.0,51.44,11575.03,0.26,643.06,35.0,18.0,16.0,7.0,13.0,26.0,86.0,60.0,13.0,true
252,240.0,40.0,6.0,34.0,1098.0,7648.43,0.01,90.63,84.39,693194.02,2.55,38510.78,144.0,55.0,31.0,8.0,38.0,87.0,683.0,415.0,74.0,true
253,86.0,12.0,1.0,2.0,136.0,789.8,0.05,18.38,42.98,14512.58,0.26,806.25,70.0,0.0,14.0,0.0,24.0,32.0,87.0,49.0,13.0,true
254,82.0,15.0,1.0,14.0,192.0,1035.31,0.08,11.86,87.27,12282.72,0.35,682.37,63.0,0.0,17.0,0.0,9.0,33.0,105.0,87.0,29.0,true
255,101.0,22.0,19.0,7.0,304.0,1679.16,0.02,54.08,31.05,90814.72,0.56,5045.26,66.0,19.0,14.0,0.0,22.0,24.0,186.0,118.0,43.0,true
256,55.0,12.0,12.0,3.0,202.0,1198.01,0.03,34.15,35.08,40908.48,0.4,2272.69,42.0,1.0,10.0,0.0,27.0,34.0,117.0,86.0,23.0,true
257,41.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,true
258,35.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,true
259,8.0,1.0,1.0,1.0,11.0,34.87,0.32,3.12,11.16,108.97,0.01,6.05,4.0,0.0,2.0,0.0,5.0,4.0,6.0,5.0,1.0,true
260,200.0,25.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,true
261,27.0,2.0,1.0,1.0,61.0,286.73,0.11,8.75,32.77,2508.86,0.1,139.38,20.0,1.0,4.0,0.0,10.0,16.0,33.0,28.0,3.0,true
262,32.0,3.0,1.0,2.0,73.0,385.83,0.09,11.2,34.44,4323.1,0.13,240.17,24.0,0.0,6.0,0.0,17.0,22.0,44.0,29.0,4.0,true
263,41.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,true
264,165.0,16.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,true
265,23.0,4.0,1.0,3.0,53.0,254.79,0.08,12.12,21.03,3086.88,0.08,171.49,18.0,0.0,2.0,0.0,15.0,13.0,32.0,21.0,7.0,true
266,16.0,3.0,3.0,2.0,42.0,199.71,0.09,11.64,17.16,2323.84,0.07,129.1,12.0,0.0,2.0,0.0,16.0,11.0,26.0,16.0,5.0,true
267,54.0,7.0,1.0,7.0,162.0,770.29,0.04,27.2,28.32,20951.94,0.26,1164.0,48.0,0.0,4.0,0.0,12.0,15.0,94.0,68.0,13.0,true
268,31.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true
269,15.0,1.0,1.0,1.0,66.0,289.89,0.11,9.38,30.92,2717.75,0.1,150.99,9.0,0.0,4.0,0.0,9.0,12.0,41.0,25.0,1.0,true
270,7.0,1.0,1.0,1.0,26.0,89.95,0.14,7.0,12.85,629.62,0.03,34.98,5.0,0.0,0.0,0.0,7.0,4.0,18.0,8.0,1.0,true
271,31.0,12.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,true
272,81.0,24.0,18.0,2.0,231.0,1253.47,0.02,49.24,25.46,61718.34,0.42,3428.8,77.0,0.0,2.0,0.0,22.0,21.0,137.0,94.0,47.0,true
273,27.0,8.0,7.0,3.0,71.0,344.92,0.05,18.42,18.73,6352.21,0.11,352.9,19.0,0.0,6.0,0.0,17.0,12.0,45.0,26.0,15.0,true
274,164.0,5.0,1.0,5.0,834.0,5427.5,0.03,37.4,145.12,202995.67,1.81,11277.54,145.0,1.0,16.0,0.0,15.0,76.0,455.0,379.0,9.0,true
275,116.0,2.0,1.0,1.0,486.0,3339.0,0.06,17.82,187.35,59506.88,1.11,3305.94,91.0,0.0,23.0,0.0,16.0,101.0,261.0,225.0,3.0,true
276,56.0,5.0,1.0,5.0,243.0,1429.48,0.05,20.09,71.14,28722.62,0.48,1595.7,45.0,0.0,9.0,0.0,16.0,43.0,135.0,108.0,9.0,true
277,60.0,8.0,5.0,3.0,156.0,866.52,0.03,32.1,26.99,27818.77,0.29,1545.49,45.0,5.0,8.0,0.0,23.0,24.0,89.0,67.0,15.0,true
278,36.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,true
279,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true
280,184.0,9.0,7.0,1.0,693.0,4662.45,0.03,35.93,129.78,167499.82,1.55,9305.55,140.0,13.0,29.0,0.0,19.0,87.0,364.0,329.0,17.0,true
281,469.0,2.0,1.0,2.0,1186.0,8191.57,0.02,43.85,186.83,359168.94,2.73,19953.83,283.0,130.0,47.0,7.0,16.0,104.0,616.0,570.0,3.0,true
282,242.0,3.0,3.0,3.0,1237.0,9296.92,0.03,29.78,312.17,276879.2,3.1,15382.18,169.0,19.0,52.0,0.0,18.0,165.0,691.0,546.0,5.0,true
283,96.0,1.0,1.0,1.0,468.0,2828.78,0.05,18.75,150.87,53039.56,0.94,2946.64,68.0,12.0,14.0,0.0,10.0,56.0,258.0,210.0,1.0,true
284,463.0,94.0,52.0,68.0,1756.0,12727.36,0.01,71.81,177.24,913945.71,4.24,50774.76,393.0,34.0,34.0,0.0,26.0,126.0,1060.0,696.0,187.0,true
285,169.0,5.0,1.0,5.0,842.0,5466.14,0.03,38.3,142.72,209353.17,1.82,11630.73,151.0,1.0,15.0,0.0,15.0,75.0,459.0,383.0,9.0,true
286,221.0,1.0,1.0,1.0,1396.0,9691.75,0.03,29.66,326.75,287464.24,3.23,15970.24,170.0,2.0,47.0,0.0,11.0,112.0,792.0,604.0,1.0,true
287,95.0,22.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,true
288,85.0,4.0,1.0,3.0,317.0,1612.73,0.02,45.85,35.17,73943.47,0.54,4107.97,68.0,0.0,15.0,0.0,14.0,20.0,186.0,131.0,7.0,true
289,113.0,1.0,1.0,1.0,565.0,3427.34,0.05,18.37,186.54,62970.12,1.14,3498.34,95.0,0.0,16.0,0.0,8.0,59.0,294.0,271.0,1.0,true
290,91.0,2.0,1.0,2.0,260.0,1624.46,0.07,14.34,113.29,23292.68,0.54,1294.04,46.0,19.0,24.0,0.0,14.0,62.0,133.0,127.0,3.0,true
291,22.0,3.0,1.0,3.0,61.0,307.71,0.13,8.0,38.46,2461.66,0.1,136.76,16.0,0.0,4.0,0.0,12.0,21.0,33.0,28.0,5.0,true
292,57.0,7.0,5.0,3.0,172.0,970.74,0.03,36.5,26.6,35432.13,0.32,1968.45,40.0,6.0,8.0,1.0,25.0,25.0,99.0,73.0,13.0,true
293,22.0,2.0,1.0,2.0,66.0,317.29,0.1,9.71,32.68,3079.54,0.11,171.09,16.0,0.0,4.0,0.0,11.0,17.0,36.0,30.0,3.0,true
294,22.0,2.0,1.0,2.0,66.0,320.63,0.11,9.17,34.98,2939.08,0.11,163.28,16.0,0.0,4.0,0.0,11.0,18.0,36.0,30.0,3.0,true
295,163.0,5.0,1.0,5.0,840.0,5479.79,0.03,37.21,147.28,203890.96,1.83,11327.28,145.0,1.0,15.0,0.0,15.0,77.0,458.0,382.0,9.0,true
296,166.0,1.0,1.0,1.0,141.0,734.53,0.18,5.47,134.31,4016.98,0.24,223.17,145.0,1.0,18.0,0.0,5.0,32.0,71.0,70.0,1.0,true
297,15.0,1.0,1.0,1.0,32.0,135.93,0.29,3.46,39.27,470.54,0.05,26.14,11.0,0.0,2.0,0.0,6.0,13.0,17.0,15.0,1.0,true
298,41.0,5.0,3.0,3.0,110.0,593.15,0.09,10.98,54.01,6514.48,0.2,361.92,32.0,1.0,6.0,0.0,13.0,29.0,61.0,49.0,9.0,true
299,61.0,26.0,24.0,8.0,297.0,1795.19,0.03,32.09,55.94,57612.92,0.6,3200.72,41.0,8.0,10.0,0.0,23.0,43.0,177.0,120.0,51.0,true
300,56.0,6.0,5.0,2.0,154.0,855.41,0.03,33.39,25.62,28563.14,0.29,1586.84,38.0,5.0,11.0,0.0,24.0,23.0,90.0,64.0,11.0,true
301,55.0,6.0,1.0,6.0,153.0,757.99,0.04,26.35,28.76,19975.32,0.25,1109.74,38.0,9.0,6.0,0.0,14.0,17.0,89.0,64.0,11.0,true
302,415.0,9.0,1.0,8.0,2057.0,15427.18,0.02,55.06,280.16,849494.97,5.14,47194.17,384.0,2.0,27.0,0.0,19.0,162.0,1118.0,939.0,17.0,true
303,43.0,2.0,1.0,2.0,138.0,734.43,0.1,9.73,75.51,7142.89,0.24,396.83,25.0,1.0,9.0,6.0,9.0,31.0,71.0,67.0,3.0,true
304,21.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,true
305,50.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,true
306,163.0,5.0,1.0,5.0,842.0,5466.14,0.03,38.3,142.72,209353.17,1.82,11630.73,145.0,1.0,15.0,0.0,15.0,75.0,459.0,383.0,9.0,true
307,168.0,5.0,1.0,5.0,852.0,5544.64,0.03,38.29,144.81,212301.39,1.85,11794.52,151.0,1.0,14.0,0.0,15.0,76.0,464.0,388.0,9.0,true
308,324.0,6.0,1.0,6.0,1540.0,11205.23,0.02,44.35,252.67,496927.66,3.74,27607.09,287.0,1.0,33.0,1.0,17.0,138.0,820.0,720.0,11.0,true
